Using device: cuda:0
-------------------------------------------------------
BATCH_SIZE: 512, NUM_WORKERS: 64
SCENARIO A: Pre-train=1, Fine-tune=2
SCENARIO B: Meta-train=1000, N_WAY=5, K_SHOT=5
-------------------------------------------------------

==================================================
🚀 SCENARIO A: Standard Pre-training & Fine-tuning
==================================================

[A-1] Pre-training on 80 classes...
  Epoch 1/1 -> Val Accuracy: 12.05%, Time: 16.52s

[A-2] Fine-tuning on 20 unseen classes...
  Epoch 1/2 -> Val Accuracy: 30.10%, Time: 6.06s
  Epoch 2/2 -> Val Accuracy: 37.10%, Time: 6.13s

[A-3] Final Evaluation on Test Set...

==================================================
🧠 SCENARIO B: PFN-based Meta-Learning
==================================================

[B-1] Meta-learning on 80 classes...
  Epoch 118/1000 -> Meta-Train Accuracy: 58.84%, Time: 13.96s
  Epoch 119/1000 -> Meta-Train Accuracy: 59.25%, Time: 14.07s
  Epoch 120/1000 -> Meta-Train Accuracy: 59.14%, Time: 14.06s
  Epoch 121/1000 -> Meta-Train Accuracy: 60.27%, Time: 13.89s
  Epoch 122/1000 -> Meta-Train Accuracy: 60.23%, Time: 13.81s
  Epoch 123/1000 -> Meta-Train Accuracy: 59.54%, Time: 13.88s
  Epoch 124/1000 -> Meta-Train Accuracy: 59.98%, Time: 13.85s
  Epoch 125/1000 -> Meta-Train Accuracy: 59.72%, Time: 13.90s
  Epoch 126/1000 -> Meta-Train Accuracy: 59.77%, Time: 13.91s
  Epoch 127/1000 -> Meta-Train Accuracy: 60.42%, Time: 14.00s
  Epoch 128/1000 -> Meta-Train Accuracy: 60.89%, Time: 13.89s
  Epoch 129/1000 -> Meta-Train Accuracy: 60.95%, Time: 14.01s
  Epoch 130/1000 -> Meta-Train Accuracy: 60.80%, Time: 14.04s
  Epoch 131/1000 -> Meta-Train Accuracy: 60.37%, Time: 13.80s
  Epoch 132/1000 -> Meta-Train Accuracy: 60.99%, Time: 13.88s
  Epoch 133/1000 -> Meta-Train Accuracy: 60.80%, Time: 13.89s
  Epoch 134/1000 -> Meta-Train Accuracy: 59.95%, Time: 13.77s
  Epoch 135/1000 -> Meta-Train Accuracy: 61.07%, Time: 13.89s
  Epoch 136/1000 -> Meta-Train Accuracy: 62.20%, Time: 13.90s
  Epoch 137/1000 -> Meta-Train Accuracy: 62.48%, Time: 13.89s
  Epoch 138/1000 -> Meta-Train Accuracy: 61.49%, Time: 13.74s
  Epoch 139/1000 -> Meta-Train Accuracy: 62.64%, Time: 13.87s
  Epoch 140/1000 -> Meta-Train Accuracy: 60.44%, Time: 13.82s
  Epoch 141/1000 -> Meta-Train Accuracy: 62.58%, Time: 13.93s
  Epoch 142/1000 -> Meta-Train Accuracy: 63.48%, Time: 13.92s
  Epoch 143/1000 -> Meta-Train Accuracy: 61.45%, Time: 13.83s
  Epoch 144/1000 -> Meta-Train Accuracy: 61.66%, Time: 13.81s
  Epoch 145/1000 -> Meta-Train Accuracy: 63.23%, Time: 13.79s
  Epoch 146/1000 -> Meta-Train Accuracy: 62.45%, Time: 13.84s
  Epoch 147/1000 -> Meta-Train Accuracy: 63.07%, Time: 13.80s
  Epoch 148/1000 -> Meta-Train Accuracy: 63.48%, Time: 13.91s
  Epoch 149/1000 -> Meta-Train Accuracy: 63.15%, Time: 13.83s
  Epoch 150/1000 -> Meta-Train Accuracy: 63.72%, Time: 13.92s
  Epoch 151/1000 -> Meta-Train Accuracy: 63.40%, Time: 13.81s
  Epoch 152/1000 -> Meta-Train Accuracy: 62.88%, Time: 13.92s
  Epoch 153/1000 -> Meta-Train Accuracy: 64.10%, Time: 13.97s
  Epoch 154/1000 -> Meta-Train Accuracy: 62.41%, Time: 13.91s
  Epoch 155/1000 -> Meta-Train Accuracy: 63.83%, Time: 13.79s
  Epoch 156/1000 -> Meta-Train Accuracy: 63.66%, Time: 14.07s
  Epoch 157/1000 -> Meta-Train Accuracy: 62.70%, Time: 14.10s
  Epoch 158/1000 -> Meta-Train Accuracy: 64.72%, Time: 13.95s
  Epoch 159/1000 -> Meta-Train Accuracy: 64.25%, Time: 13.97s
  Epoch 160/1000 -> Meta-Train Accuracy: 63.97%, Time: 13.92s
  Epoch 161/1000 -> Meta-Train Accuracy: 64.16%, Time: 13.92s
  Epoch 162/1000 -> Meta-Train Accuracy: 64.46%, Time: 13.93s
  Epoch 163/1000 -> Meta-Train Accuracy: 64.28%, Time: 13.96s
  Epoch 164/1000 -> Meta-Train Accuracy: 64.62%, Time: 14.01s
  Epoch 165/1000 -> Meta-Train Accuracy: 64.63%, Time: 13.79s
  Epoch 166/1000 -> Meta-Train Accuracy: 66.03%, Time: 14.08s
  Epoch 167/1000 -> Meta-Train Accuracy: 66.07%, Time: 13.93s
  Epoch 168/1000 -> Meta-Train Accuracy: 64.30%, Time: 13.84s
  Epoch 169/1000 -> Meta-Train Accuracy: 64.91%, Time: 13.80s
  Epoch 170/1000 -> Meta-Train Accuracy: 65.05%, Time: 13.78s
  Epoch 171/1000 -> Meta-Train Accuracy: 64.73%, Time: 13.80s
  Epoch 172/1000 -> Meta-Train Accuracy: 66.02%, Time: 14.04s
  Epoch 173/1000 -> Meta-Train Accuracy: 65.55%, Time: 13.99s
  Epoch 174/1000 -> Meta-Train Accuracy: 65.80%, Time: 13.82s
  Epoch 175/1000 -> Meta-Train Accuracy: 66.46%, Time: 13.81s
  Epoch 176/1000 -> Meta-Train Accuracy: 65.91%, Time: 13.84s
  Epoch 177/1000 -> Meta-Train Accuracy: 65.62%, Time: 13.90s
  Epoch 178/1000 -> Meta-Train Accuracy: 65.90%, Time: 13.82s
  Epoch 179/1000 -> Meta-Train Accuracy: 65.23%, Time: 13.90s
  Epoch 180/1000 -> Meta-Train Accuracy: 66.36%, Time: 13.83s
